V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,treatment,purchase
2.56,A,0.06,0.6,2.35,0.12,51.57,0.98,1.15,9.05,21,89.29,0.59,2.12,7,0.92,10.01,0,B,22.71,0,0
2.63,A,0.6,0.25,23.3,4.94,36.45,0.24,1.28,7.2,14,55.27,0.55,0.17,11,0.63,0.48,0,B,11.99,0,0
3.6,A,0.84,0.5,183.75,5.73,42.83,0.61,0.04,10.09,10,2.24,0.63,1.85,10,0.01,0.04,0,C,12.91,0,0
4.51,A,0.66,0.09,10.19,1.59,45.8,0.98,1.11,6.58,19,19.3,0.47,3.16,13,0.5,3.62,0,H,15.25,0,0
1.24,A,0.78,0.62,99.46,1.24,45.25,0.87,3.69,7.93,9,55.81,0.09,6.02,5,0.4,1.22,0,B,16.88,0,0
3.17,A,0.38,0.75,8.14,0.89,53.83,0.99,0.28,7.09,21,52.11,0.56,0.4,9,0.53,5.42,0,D,12.37,0,0
1.11,A,0.81,0.93,132.96,1.33,45.96,0.89,0.25,7.3,18,456.11,0.32,2.84,5,0.14,8.22,0,C,8.26,0,0
0.16,A,0.14,0.71,71.34,0.29,48.03,0.18,0.39,8.96,14,27.53,0.82,0.12,9,0.37,0.98,0,A,16.6,1,0
1.36,A,0.02,1,90.95,0,52.87,0.83,0.52,7.97,21,7.83,0.98,3.82,7,0.76,8.75,0,A,23.9,0,0
1.81,B,0.27,0.31,92.79,0.66,43.43,0.22,1.18,11.1,16,171.43,0.52,0.41,14,0.61,9.23,0,E,18.28,0,0
2.69,A,0.14,0.08,26.59,1.01,35.16,0.25,7.13,14.09,8,24.41,0.52,0.17,14,0.96,0.7,0,A,32.62,0,0
0.75,A,0.13,0.4,5.55,0.55,37.13,0.2,6.92,11.74,12,612.79,0.19,0.2,11,0.79,1.7,0,A,16.53,1,0
1.22,A,0.29,0.62,10.04,0.77,43.92,0.78,0.27,6.43,13,21.21,0.5,2.84,9,0.34,0.48,0,A,20.14,0,0
1,A,0.16,0.71,1.09,1.51,40.49,0.63,1.39,15.19,20,99.17,0.69,0.2,13,0.28,1.07,0,C,20.58,0,0
3.63,A,0.32,0.52,67.64,0.69,54.28,0.54,1.73,7.15,23,1063.75,0.8,10.65,6,0.6,2.34,0,B,22.06,0,0
1.37,A,0.55,0.55,140.17,0.85,44.6,0.45,9.04,11.65,11,628,0.21,4.23,7,0.86,1.06,0,C,31.37,0,0
2.29,A,0.83,0.26,478.01,1.89,49.47,0.44,2.3,4.75,14,501.09,0.68,27.15,4,0.52,0.65,0,A,16.14,0,0
0.11,A,0.13,0.81,6.24,0.95,45.67,0.78,0.23,10.62,14,29.95,0.94,0.05,11,0.82,3.89,0,D,15.1,0,0
0.49,A,0.57,0.25,82.75,1.01,40.89,0.44,0.04,11.27,8,13.99,0.27,2.47,13,0.02,1.75,0,C,17.18,1,0
6.5,A,0.56,0.16,48.18,0.85,45.54,0.54,0.48,6.76,17,41.8,1,5.99,9,0.88,2.22,0,A,23.58,1,0
0.41,A,0.36,0.39,66.23,1.65,50.92,0.49,3.32,9.01,19,450.38,0.16,4.98,8,0.12,1.77,0,D,19.6,0,0
6.45,A,0.68,0.42,27.44,2.69,49.79,0.14,1.54,10.87,18,1368.67,0.86,0.56,7,0.89,1.81,0,B,19.72,0,1
0.43,A,0.52,0.92,18.68,1.65,52.9,0.8,3.31,15.42,18,17133.54,0.08,1.07,5,0.13,1.27,0,H,18.31,0,0
3.29,A,0.57,0.05,53.82,1.09,42.82,0.04,0.82,14.44,9,153.91,0.47,0.21,13,0.59,1.55,0,B,21.23,0,0
2.06,A,0.42,0.55,25.87,5.33,45.5,0.59,0.26,12.51,11,176.35,0.13,2.53,5,0.12,0.24,0,D,14.46,0,0
0.6,A,0.28,0.11,66.67,3.09,41.39,0.01,0.52,13.53,7,11.71,0.03,0.04,13,0.06,0.37,0,B,9.35,0,0
0.58,A,0.07,0.61,1.7,3.15,43.68,0.99,1.3,4.9,21,1.06,0.42,0.26,12,0.62,2.39,0,F,9.13,1,0
0.66,A,0.53,0.66,73.68,5.39,37.87,0.37,5.7,10.51,17,142.86,0.35,0.21,10,0.1,0.16,0,B,12.19,0,0
2.39,A,0.92,0.93,90.89,0.62,49.53,0.97,2.82,1.36,16,149.26,0.92,0.72,5,1,6.16,0,C,9.61,0,0
3.06,A,0.73,0.16,55.68,2.81,45.43,0.91,1.13,8.34,13,23.87,0.62,1.39,9,0.73,0.96,0,E,21.39,0,0
2.29,A,0.49,0.15,65.29,1.97,42.76,0.13,0.25,10.8,13,556.01,0.98,0.05,14,0.91,1.67,0,C,20.95,0,0
1.51,A,0.27,0.23,10.68,1.04,44.53,0.13,0.66,13.63,8,395.63,0.41,0.16,8,0.62,2.02,0,A,13.74,0,0
8.56,A,0.93,0.56,3488.08,1.13,48.81,0.13,0.42,7.84,15,248.05,0.97,10.22,6,0.65,1.1,0,A,21.3,1,0
2.56,A,0.62,0.17,80.1,0.6,52.13,0.64,1.2,10.99,18,966.85,0.9,0.47,7,0.83,3.74,0,B,21.91,0,0
3.41,A,0.48,0.34,105.36,0.22,48.77,0.46,4.99,12.19,13,47.2,0.94,1.44,12,0.98,1.65,0,A,37.99,0,0
0.04,A,0.34,0.49,3.4,3.12,45,0.55,3.13,9.93,16,282.28,0.22,1.01,6,0.27,0.21,0,D,11.57,0,0
0.88,A,0.48,0.82,11.35,0.39,43.92,0.55,1.56,11.16,21,154.13,0.51,9.85,9,0.33,2.67,0,A,26.51,0,0
2.01,A,0.5,0.25,359.71,3.09,49.06,0.08,1.37,7.14,13,29.58,0.78,1.5,7,0.53,0.18,0,A,11.81,0,0
0.41,A,0.89,0.19,9.77,3.08,43.89,0.33,0.57,12.02,13,1510.7,0.27,3.51,7,0.15,1.08,0,E,13.6,0,0
0.87,A,0.45,0.02,117.94,4.49,44.59,0.47,4.69,7.75,14,162.55,0.51,0.71,8,0.42,0.26,0,B,15.95,0,0
4.16,A,0.2,0.79,7.96,0.33,57.16,0.92,0.02,8.02,16,3.39,0.99,0.85,8,0.95,4.09,0,A,20.8,0,0
0.1,A,0.39,0.73,34.49,2.31,45.07,0.82,5.14,3.31,21,80.89,0.71,2.9,7,0.5,1.04,0,B,11.89,1,0
0.07,A,0.33,0.54,9.81,1.11,40.48,0.94,7.74,10.19,17,568.08,0.39,1.58,8,0.9,5.83,0,I,27.11,0,0
0.41,A,0.81,0.7,3.6,1.08,39.09,0.8,0.18,12.39,11,171.29,0.6,0.33,10,0.33,0.98,0,C,19.38,0,0
2.86,A,1,0.02,3679.58,3.44,41.67,0.6,0.5,1.45,10,26.36,0.91,275.99,8,0.29,2.19,0,B,15.33,0,0
1.14,A,0.68,0.03,408.62,3.55,47.99,0.03,1.9,7.34,19,305.21,0.96,7.96,10,0.35,0.5,0,B,21.94,0,0
1.9,A,0.78,0.84,2891.21,4.53,50.68,0.75,2.59,12.35,15,23.07,0.82,1.94,8,0.13,0.62,0,E,22.76,0,0
0.37,A,0.17,0.98,8.74,0.07,44.13,0.02,5.96,10.59,22,1211.3,0.75,0.41,13,0.91,4.85,0,B,22.32,0,1
0.13,A,0.02,1,803.18,0.22,50.38,0.41,2.5,11.11,18,117.75,0.95,0.43,8,0.34,0.31,0,A,25.54,0,1
8.52,A,0.67,0.16,691.03,1.11,52.82,0.49,0.16,8.22,14,139,0.96,4.94,9,0.73,0.78,0,A,28.81,0,0
1.73,A,0.31,0.8,69.78,1.76,48.11,0.54,1.48,10.47,16,228.36,0.21,7.9,4,0.08,0.07,0,A,21.13,0,0
1.15,A,0.57,0.97,207.52,0.66,49.47,0.9,1.85,6.95,16,9.64,0.83,4.09,6,0.49,0.96,0,A,17.93,0,0
1.93,A,0.75,0.28,64.73,3.85,50.48,0.6,4.6,9.94,19,746.84,0.21,1.23,7,0.41,0.58,0,D,20.36,1,1
0.02,A,0.15,0.85,11.17,1.35,43.07,0.87,12.55,12.3,18,218.4,0.02,1.14,10,0.3,5.13,0,J,18.52,0,0
1.02,A,0.84,0.76,2.2,3.49,46.78,0.76,3.72,6.72,21,2506.15,0.14,15.08,4,0.48,0.44,0,E,13.56,0,0
2.05,A,0.63,0.92,319.59,0.67,51.51,0.87,3.17,7.29,16,60.64,0.69,39.51,7,0.69,2.42,0,C,28.4,0,0
0.1,A,0.54,0.8,1.48,4.67,40.64,0.44,4.48,13.3,17,13689.64,0.1,0.57,8,0.28,0.75,0,K,12.76,0,0
3.47,A,0.64,0.88,111.64,1.18,49.78,0.26,0.98,6.45,17,60.16,0.82,2,8,0.85,2.12,0,B,11.99,1,1
0.46,A,0.15,0.37,219.6,2.18,42.32,0.15,1.31,9.16,13,6.04,0.73,0.39,14,0.38,1.97,0,C,16.42,0,0
0.21,A,0.88,0.44,2626.17,4.42,41.05,0.09,5.93,10.48,7,140.13,0.11,11.34,5,0.11,0.11,1,B,18.56,1,1
0.28,A,0.6,0.52,9.08,1.16,41.65,0.55,4.03,11.88,16,1048.22,0.22,2.18,8,0.35,1.78,0,C,18.04,0,0
3.72,A,0.43,0.32,126.39,0.15,54.94,0.45,4.22,7.15,20,273.29,0.81,2.91,8,0.99,2.26,0,A,31.8,0,0
3.22,A,0.07,0.53,117.15,0.33,43.96,0.06,0.13,7.13,20,4.71,0.98,2.3,12,0.68,6.74,0,A,18.56,0,1
1.25,A,0.86,0.5,167.66,1.36,41.28,0.15,1.1,5.82,17,91.97,0.99,2.1,10,0.7,1.26,1,A,14.05,1,1
0.86,A,0.38,0.64,215.85,0.41,48.86,0.72,2.59,8.51,13,16.53,0.78,8.45,7,0.54,2.04,0,A,23.16,1,0
0.57,A,0.67,0.05,41.87,1.64,42.65,0.3,1.67,14.65,13,2443.02,0.44,0.17,14,0.26,3.56,0,E,21.83,0,0
4.46,A,0.44,0.8,17.62,0.99,46.52,0.61,0.86,8.77,19,17.48,0.63,7.07,8,0.57,2.41,0,B,21.23,1,0
2.49,A,0.4,0.02,16.25,0.59,44.23,0.44,0.33,11.9,8,6.96,0.56,2.35,10,0.53,2.84,0,A,22.21,1,0
0.99,A,0.55,0.61,89.57,1.89,48.55,0.35,1.1,14.15,16,165.22,0.34,0.64,11,0.08,1.39,0,F,21.5,1,0
1.09,A,0.95,0.24,17.35,0.72,41.78,0.58,5.18,8.1,13,7542.98,0.29,5.36,7,0.88,2.33,0,C,18.47,1,0
1.88,A,0.89,0.59,193.59,3.88,46.65,0.7,2.69,9.11,15,85.05,0.14,4.52,6,0.11,1.34,0,C,15.14,0,0
1.42,A,0.68,0.57,24.27,0.64,36.1,0.03,6.46,13.83,11,1125.19,0.15,7.89,8,0.56,0.89,0,A,21.44,0,1
0.02,A,0.13,0.26,29.35,1.03,47.86,0.81,7.85,6,17,78.46,0.07,26.3,5,0.16,0.25,0,B,25.02,0,0
3.64,A,0.14,0.38,7.77,0.19,45.75,0.81,5.31,8.55,20,171.72,0.93,0.93,11,0.99,2.77,0,B,28.2,0,0
1.16,A,0.54,0.57,126.24,0.27,42.44,0.04,0.66,15.01,11,353.73,0.57,0.28,13,0.33,1.58,0,A,25.32,0,0
2.92,A,0.16,0.57,8.92,3.42,51.35,0.24,0.36,7.73,16,45.32,0.19,3.01,6,0.27,0.22,0,B,11.14,0,0
0.98,A,0.43,0.72,60.19,1.75,43.52,0.16,12.19,11.93,15,622.26,0.04,6.8,6,0.33,0.24,0,A,25.79,1,1
0.26,A,0.85,0.21,209.12,4.26,34.85,0.23,2.1,9.28,10,29.03,0.26,0.43,13,0.19,1.11,0,E,8.77,0,0
4.08,A,0.82,0.39,344.89,3.04,46.47,0.05,1.61,10.97,15,567.21,0.36,2.53,8,0.32,0.76,0,C,17.13,0,0
1.45,A,0.2,0.69,2.88,1.85,40.77,0.84,1.53,13.57,12,1.44,0.18,1.3,12,0.42,1.73,0,E,21.97,0,0
3.66,A,0.41,0.87,27.97,0.02,44.95,0.69,2.61,11.95,14,107.92,0.75,1.17,9,0.83,5.1,0,A,27.59,0,0
0.53,A,0.06,0.46,153.98,0.2,47.15,0.87,1.61,5.13,12,4.76,0.59,2.29,8,0.84,2.39,0,A,22.54,0,0
0.01,A,0.03,0.8,2.61,1.66,41.87,0.65,5.56,10.43,19,5.13,0.03,4.57,11,0.02,0.46,0,C,19.32,0,0
1.41,A,0.71,0.15,93.49,0.87,43.09,0.55,4.39,6.69,21,63.13,0.8,0.55,11,0.83,4.79,0,B,19.97,0,0
3.62,A,0.5,0.26,19.35,2.3,47.22,0.94,0.66,6.96,23,9.98,0.8,8.48,9,0.41,0.86,0,B,23.97,0,0
0.67,A,0.94,0.99,46.81,0.61,47.81,0.95,1.08,14.14,14,1006.46,0.17,18.32,5,0.13,1.34,0,F,25.32,0,0
4.32,A,0.91,0.91,165.89,1.54,46.91,1,1.36,12.43,11,20.23,0.35,14.8,6,0.32,1.59,0,F,28.21,0,0
2.37,A,0.89,0.4,370.78,1.32,47.69,0.05,1.47,11.34,14,67.54,0.55,3.49,11,0.22,2.36,0,B,16.42,0,0
1.12,A,0.81,0.83,43.74,2.3,44.09,0.09,3.64,13.36,16,206.96,0.15,18.65,7,0.05,0.28,0,C,23.34,0,0
0.77,A,0.8,0.32,17.06,0.85,38.08,0.51,6.06,15.82,8,162.16,0.01,6.88,9,0.08,0.22,0,B,28.68,0,0
3.4,A,0.97,0.25,36.37,5.79,42.7,0.15,0.18,10.44,14,5782.04,0.28,1.64,8,0.06,0.09,0,D,11.93,0,0
2.4,A,0.37,0.22,9.62,2.58,41.13,0.59,1.91,8.82,12,33.3,0.19,0.19,10,0.62,0.62,0,C,13.82,0,0
0.87,A,0.31,0.53,1.72,2.52,42.68,0.38,0.12,10.05,16,217.45,0.21,0.23,10,0.17,0.92,0,C,4.56,1,0
1.71,A,0.66,0.83,33.88,2.34,49.62,0.94,1.72,7.58,25,37.33,0.48,2.77,9,0.39,5.49,0,H,15.16,0,0
3.87,A,0.72,0.39,11.8,0.9,42.85,0.23,0.36,16.88,11,290.11,0.78,0.08,15,0.77,2.97,0,D,24.1,0,0
2.12,A,0.95,0.16,4.05,5.6,40.34,0.23,7.25,9.26,21,1764.79,0.04,1.22,10,0.44,1.41,0,F,9.37,1,0
2.33,A,0.4,0.29,11.15,1.31,45.82,0.2,1.49,10.14,18,660.17,0.3,1.97,9,0.51,0.86,0,A,22.2,1,0
0.48,A,0.17,0.37,8.4,0.92,38.34,0.16,1.29,10.67,17,26.38,0.41,0.08,14,0.7,7.4,0,C,14.73,0,0
1.14,A,0.03,0.05,3.86,0.2,41.77,0.56,0.42,6.99,12,19.09,0.54,0.33,9,0.84,3.13,0,A,12.79,0,0
1.36,A,0.65,0.74,135.5,1.07,49.61,0.23,4.5,12.12,22,616.61,0.28,9.11,9,0.18,2.55,0,C,25.04,0,1
1.17,A,0.49,0.17,14.21,6.19,50.75,0.54,1.46,8.49,12,116.37,0.11,0.21,9,0.53,1.05,0,L,6.59,0,0
0.86,A,0.19,0.82,3.82,0.14,35.8,0.26,1.64,11.86,15,7.27,0.55,0.26,14,0.74,5.02,0,A,22.73,0,0
0.77,A,0.64,0.06,2694.3,4.39,48.86,0.35,15.08,5.56,18,79.57,0.67,16.86,5,0.37,0.42,0,B,20.76,1,0
1.76,A,0.89,0.49,43.97,2.96,37.56,0.09,3.47,16.29,6,8408.11,0.01,2.12,6,0.27,0.16,0,D,18.58,1,0
1.33,A,0.55,0.63,14.24,0.62,38.69,0.08,6.81,12.1,14,348.67,0.42,1.55,9,0.84,0.46,0,A,25.02,0,0
1.37,A,0.22,0.33,61.31,0.38,43.02,0.7,4.28,11.03,14,7.59,0.76,0.22,12,0.94,4.29,0,B,24.22,0,0
0.08,A,0.31,0.43,3.36,1.54,40.24,0.18,3.86,9.31,15,1555.35,0.04,0.66,7,0.25,0.54,0,A,12.25,0,1
4,A,0.81,0.11,660.64,1.65,42.1,0.1,3.52,13.03,9,31.41,0.32,1.26,12,0.54,0.59,0,B,28.6,0,0
1.75,A,0.78,0.67,54.75,2.56,44.51,0.88,0.62,10.79,12,111.82,0.3,2.02,7,0.3,1.52,0,E,19.45,0,0
2.82,A,0.69,0.35,1.39,0.24,36.45,0.28,0.71,11.34,9,13.02,0.48,0.26,13,0.8,1.24,0,A,16.75,0,0
1.61,A,0.8,0.09,11.1,3.5,38.76,0.12,8.41,8.62,14,239.37,0.04,2.73,9,0.37,0.13,0,C,12.95,0,0
0.22,A,0.11,0.72,92.7,1.63,46.14,0.06,1.58,11.93,16,174.39,0.27,3.37,7,0.07,0.16,0,A,20.63,0,0
0.13,A,0.07,0.91,0.54,0.26,35.92,0.17,1.05,12.26,19,57.95,0.68,2,11,0.51,2.46,0,A,20.18,0,1
6.04,A,0.59,0.06,4.45,1.04,41.79,0.09,0.38,10.05,10,82.3,0.3,0.99,12,0.75,1.36,0,A,16.79,0,0
0.83,A,0.72,0.27,367.12,1.58,46.11,0.29,2.48,10.96,9,153.96,0.14,22.57,4,0.23,0.47,0,B,25.4,0,0
1.62,A,0.13,0.19,4.08,1.41,43.27,0.67,3.23,6.45,17,61.91,0.59,0.13,13,0.99,4.27,0,E,16.81,0,0
3.98,A,0.96,0.05,145.91,3.37,40.34,0.03,0.18,10.33,9,91.87,0.62,4.35,13,0.07,0.07,0,B,16.6,0,0
6.12,A,0.57,0.07,39.88,6.37,45.25,0.49,0.29,10.16,10,14.42,0.02,2.99,10,0.05,0.11,0,E,14.61,0,0
1.86,A,0.41,0.43,4.81,0.67,42.79,0.15,5.4,12.7,13,100.27,0.2,0.29,13,0.91,0.6,0,B,26.92,0,0
2.65,A,0.78,0.86,795.37,0.55,47.75,0.11,7.13,11.07,13,408.66,0.43,42.59,7,0.49,1.08,0,A,27.54,0,0
1.07,A,0.43,0.71,0.47,0.99,41.6,0.92,1.71,11.82,16,56.16,0.34,0.62,8,0.53,0.85,0,A,20.43,0,0
1.57,A,0.36,0.56,277.34,1.01,47.17,0.55,0.76,8.96,11,130.2,0.95,1.55,7,0.72,1.15,0,A,17.63,0,0
0.07,A,0,0.93,37.47,0.05,46.2,0.76,7.83,3.08,23,3.24,0.45,5.66,8,0.89,4.24,0,A,24.82,0,0
0.89,A,0.25,0.49,44.6,1.97,39.95,0.18,4.3,11.74,15,588.63,0.31,1.05,9,0.51,0.58,0,C,21.24,0,0
3.62,A,0.14,0.72,3.02,0.23,45.95,0.39,2.09,14.14,13,26.61,0.16,0.49,9,0.89,3.15,0,A,25.34,0,0
1.6,A,0.11,0.64,627.46,0.97,44.63,0.95,1.34,7.1,17,1.14,0.82,10.16,8,0.34,2.57,0,A,29.75,0,0
0.09,A,0,0.99,4.78,0.01,53.5,0.85,0.08,10.54,15,11.52,0.49,0.19,11,0.4,4.56,0,A,20.29,0,0
0.66,A,0.37,0.94,3.15,0.37,44.82,0.45,4.68,7.81,21,321.19,0.25,10.28,7,0.49,1.39,0,A,17.4,0,0
1.13,A,0.11,0.29,5.03,1.01,41.39,0.19,1.82,13.91,19,12.38,0.79,0.08,19,0.79,3.66,0,D,24.24,0,0
0.16,A,0.03,0.78,196.48,0.37,47.69,0.63,5.73,9.15,17,2.24,0.57,21.9,9,0.45,3.67,0,B,29.53,1,0
1.55,A,0.89,0.64,2.52,3.43,47.44,0.61,2.54,12.33,20,9852.19,0.24,3.34,6,0.68,4.01,0,K,12.99,0,0
5.55,A,0.58,0.2,7.2,0.03,44.36,0.44,0.2,12.53,13,55.29,0.9,0.51,14,0.94,6.69,0,A,26.81,0,0
4.28,A,0.64,0.3,1837.63,2.09,51.07,0.57,0.6,13.57,12,10.27,0.92,2.18,7,0.11,0.14,0,A,30.04,0,0
3,A,0.54,0.41,391.51,1.37,43.25,0.69,1.59,8.78,8,1.81,0.83,7.46,10,0.42,0.05,0,A,29.25,0,0
0.16,A,0.22,0.4,1.87,2.21,38.2,0.09,2.05,17.66,10,4292.57,0.01,0.01,14,0.14,0.48,0,D,13.27,0,0
1.31,A,0.59,0.55,2423.54,0.48,51.87,0.36,0.3,5.49,11,10,0.98,9.96,6,0.63,0.62,0,A,20.14,1,0
1.42,A,0.79,0.9,5.34,0.29,44.24,0.87,3.8,6.17,21,420.03,0.67,1.67,7,0.95,7.64,0,B,11.73,0,0
1.04,A,0.57,0.26,20.24,2.05,36.82,0.44,7.43,13.1,16,61.34,0.24,0.22,15,0.58,2.73,0,D,24.64,0,0
2.91,A,0.43,0.92,195.34,0.04,52.31,0.51,0.76,8.65,16,9.3,0.93,2.92,11,0.9,9,0,A,25.42,1,0
0.25,A,0.42,0.13,22.22,1.34,40.7,0.61,12.52,12.68,16,114.64,0.09,1.05,13,0.78,8.07,0,J,29.88,0,0
1.29,A,0.94,0.81,39.08,0.49,47.75,0.59,2.78,10.06,15,734.91,0.04,13.36,7,0.23,1.87,0,C,17.27,0,0
0.23,A,0.41,0.98,95.42,0.92,48.47,1,6.72,2.86,20,12.88,0.87,0.93,6,0.93,3.19,0,D,13.4,0,0
7.44,A,0.57,0.54,31.43,0.15,51.68,0.51,0.18,2.15,21,43.01,0.97,13.63,8,0.89,5.52,0,A,14.63,0,0
3.66,A,0.66,0.84,604.03,0.36,48.79,0.51,0.62,9.74,12,30.43,0.47,56.22,6,0.16,0.7,0,A,26.88,0,0
4.23,A,0.15,0.41,7.19,1.08,49.91,0.29,0.1,13.1,12,27.48,0.63,0.2,14,0.68,0.61,0,C,24.47,1,0
3.02,A,0.27,0.56,9.98,1.05,45.06,0.65,0.45,12.1,15,2.98,0.7,0.38,11,0.51,1.16,0,A,20.07,1,0
0.67,A,0.84,0.31,12.32,2.52,40.96,0.46,2.27,12.11,11,487.77,0.07,9.52,7,0.23,0.24,0,E,20.5,0,0
5.84,A,0.8,0.31,7.75,0.59,44.77,0.24,0.25,9.44,12,63.51,0.85,0.1,11,0.96,5.82,0,B,13.07,0,1
1.53,A,0.12,0.78,17.07,0.09,46.42,0.39,0.27,8.45,14,16.85,0.98,6.04,10,0.93,1.85,0,A,31.79,0,0
2.99,A,0.11,0.94,423.49,0.84,52.88,0.61,0.31,6.1,19,66.99,0.94,2.77,3,0.85,2.57,0,A,17.43,1,0
0.42,A,0.11,0.3,495.46,1.09,47.27,0.38,0.37,3.14,12,3.01,0.43,25.32,4,0.17,2.6,0,A,8.96,0,0
0.97,A,0.96,0.41,12.24,1.61,41.08,0.5,1.01,16.41,10,1932.09,0.17,2.58,8,0.03,0.62,0,C,18.24,0,0
4.51,A,0.75,0.4,2.05,0.5,52.18,0.89,0.32,12.4,24,2181.82,0.8,2.57,7,0.34,3.26,0,A,20.48,0,0
2.94,A,0.5,0.47,545.94,2,48.8,0.18,1.75,12.8,17,423.41,0.83,0.96,9,0.58,1.67,0,D,25.48,0,0
4.52,A,0.85,0.19,387.21,1.26,49.09,0.39,1.3,6.99,20,55.75,0.89,2.8,11,0.48,2.98,0,B,22.63,0,0
4.16,A,0.81,0.47,382.86,1.08,50.66,0.06,2.21,7.99,17,123.88,0.93,2.13,7,0.75,1.33,0,A,18.84,1,0
0.91,A,0.08,0.88,123.56,2.16,50.09,0.92,0.63,5.38,21,1.21,0.77,1.75,7,0.53,2,0,C,17.27,0,0
0.85,A,0.16,0.53,17.07,0.86,40.82,0.83,1.56,8.44,11,5.99,0.14,1.04,8,0.65,7.11,0,B,13.62,0,0
0.72,A,0.5,0.55,38.55,2.32,37.94,0.03,2.16,13.68,8,36.04,0.12,1.61,11,0.09,0.02,0,B,18.86,0,0
0,A,0.36,0.75,12.92,2.75,33.21,0.63,12.38,16.28,9,5,0,1.17,11,0.02,0.71,0,I,26.9,0,0
4.9,A,0.88,0.13,57.93,1.82,44.91,0.92,0.33,6.7,14,83.49,0.85,2.87,7,0.64,2.26,0,B,15.74,1,0
1.05,A,0.11,0.77,1909.85,0.66,49.74,0.5,2.49,6.73,13,132.97,0.52,0.19,7,0.65,1.76,0,A,17.82,1,1
0.36,A,0.69,0.19,80.27,1.04,48.6,0.88,2.37,9.76,12,38.72,0.26,0.77,8,0.46,2.68,0,B,16.72,0,0
0.28,A,0.24,0.7,51.01,3.11,43.32,0.91,2.95,6.99,17,18.77,0.23,2.67,6,0.21,0.77,0,C,13.43,0,0
0.66,A,0.83,0.24,42.01,1.58,43.73,0.33,0.94,8.03,14,937.81,0.68,6.63,7,0.22,0.61,0,A,15.29,0,0
0.05,A,0.56,0.67,970.59,1.27,46.42,0.09,2.94,9.71,12,53.34,0.27,46.38,6,0.06,0.22,0,A,20.48,1,0
1.7,A,0.62,0.39,1010.18,0.58,46.35,0.22,8.57,4.23,14,235.78,0.62,91.1,5,0.83,0.52,0,A,27.71,1,0
5.55,A,0.38,0.39,14.02,0.98,41.42,0.76,0.55,13.71,16,5.73,0.57,0.12,14,0.58,4.22,0,A,23.82,1,0
0.69,A,0.85,0.91,349.91,1.41,48.46,0.69,8.1,3.75,15,11977.43,0.04,18.9,3,0.69,1.58,0,D,10.61,0,0
0.75,A,0.46,0.15,8.32,1.24,44.47,0.35,1.43,6.96,17,387.89,0.44,0.21,12,0.64,5.14,0,B,8.89,0,0
1.09,A,0.58,0.21,239.71,2.05,46.2,0.19,2.39,12.7,14,626.6,0.33,1.81,10,0.26,0.65,0,D,23.77,0,0
1.05,A,0.23,0.33,1.45,0.62,39.45,0.65,2.36,11.14,12,46.76,0.07,12.42,8,0.44,0.41,0,B,25.25,0,0
0.79,A,0.55,0,22.83,2.48,42.1,0.29,3.4,8.87,15,334.71,0.27,1.45,10,0.75,4.57,0,D,17.06,0,0
0.57,A,0.01,0.85,6.39,0.46,47.69,0.94,0.7,10.03,18,3.27,0.43,1.44,9,0.35,2.29,0,B,22.57,1,0
1.97,A,0.23,0.56,158.86,0.74,45.71,0.88,2.98,2.8,17,22.4,0.94,1.36,7,0.93,3.88,0,A,16.03,0,0
1.13,A,0.84,0.97,405.84,2.91,41.7,0.52,3.81,11.78,12,118.73,0.66,1.25,10,0.55,0.26,0,G,23.11,0,1
4.05,A,0.96,0.2,49.25,1.48,41.22,0.64,4.4,6.99,16,118.5,0.57,5.01,12,0.85,2.67,0,E,24.49,1,1
1.42,A,0.92,0.16,11.17,5.25,43.5,0.64,1.15,12.3,12,108.32,0.13,0.16,11,0.37,0.62,0,J,15.15,0,0
0.72,A,0.02,0.79,16.58,1.31,45.85,0.82,0.31,7.86,16,1.11,0.49,0.81,10,0.71,5.12,0,D,14.85,0,0
1.51,A,0.16,0.53,45.83,0.39,48.72,0.63,0.02,11.19,13,32.44,0.66,1.73,8,0.17,3.6,0,A,17.44,0,0
0.14,A,0.34,0.43,11.64,1.16,41.1,0.15,0.57,18.99,9,60.62,0.12,1.46,13,0.02,0.6,0,E,28.58,1,0
1.99,A,0.74,0.12,11.33,1.68,37.89,0.59,1.96,10.57,6,52.56,0.09,0.06,13,0.75,1.92,0,D,13.8,0,0
0.19,A,0.27,0.08,12.06,2.39,46.41,0.38,3.84,9.74,15,14.74,0.01,1.87,9,0.04,1.41,0,B,9.86,1,0
2.92,A,0.22,0.84,341.77,0.3,55.93,0.56,1.68,16.24,14,262.5,0.21,1.25,8,0.39,2.36,0,C,34.92,0,0
1.52,A,0.15,0.04,19.08,1.13,43.63,0.57,3.43,18.65,13,174.57,0.11,0.31,14,0.44,3.87,0,G,36.32,0,0
0.27,A,0.95,0.06,109.47,0.93,36.96,0.26,6.94,13.34,14,375.77,0.2,19.15,13,0.03,2.61,0,C,28.65,1,0
2.57,A,0.05,0.85,88.97,0.06,45.26,0.13,0.55,12.53,14,8.43,0.63,1.03,14,0.46,2.82,0,A,30.42,0,0
3.15,A,0.42,0.62,491.23,0.63,51.98,0.43,1.1,15.86,13,11.97,0.46,1.32,12,0.23,1.4,0,C,33.59,0,0
